date,AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,GU,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MP,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY
2021-01-19,3940.076923076923,12545.382352941177,7162.539473684211,0.0,85732.9375,101263.11666666667,11659.307692307691,51511.0,34331.0,36050.0,46261.66176470588,11658.652173913044,7515.0,8269.833333333334,5645.19,6947.177777777778,20930.47572815534,12949.79569892473,4929.707547169812,5497.966942148761,11442.584615384616,61952.86666666667,26423.04,4030.470588235294,13964.238095238095,10182.943181818182,7580.560344827586,86.0,6147.590361445783,3154.6666666666665,13539.30693069307,3558.185185185185,3894.7340425531916,10574.636363636364,57730.681818181816,9703.117647058823,29344.166666666668,46306.0625,18787.752808988764,9187.205128205129,7251.864864864865,22949.132352941175,2610.2025316455697,33124.0,16779.489361702126,3157.791044776119,14110.927083333334,16837.21568627451,21697.066666666666,6732.477611940299,1135.75,1375.6,14661.45,15651.17808219178,3957.8571428571427,4160.166666666667
2021-01-20,3953.9615384615386,12636.911764705883,7228.618421052632,0.0,86515.625,101926.6,11702.16923076923,51937.22222222222,34507.5,36353.0,46611.23529411765,11776.242236024846,7521.0,8293.5,5667.11,6989.4,21024.155339805824,13014.41935483871,4996.820754716981,5554.619834710744,11519.261538461538,62514.666666666664,26596.44,4112.470588235294,14021.809523809523,10210.772727272728,7610.931034482759,86.0,6188.6024096385545,3168.4912280701756,13689.821782178218,3563.777777777778,3925.255319148936,10703.818181818182,58227.681818181816,9754.941176470587,29465.055555555555,46774.0625,18931.078651685395,9238.02564102564,7286.783783783784,23120.573529411766,2613.6582278481014,34179.666666666664,17014.59574468085,3166.0597014925374,14197.5625,17069.61568627451,21847.6,6799.865671641791,1147.0,1395.6,14761.9,15701.890410958904,3988.464285714286,4177.0
2021-01-21,3971.9615384615386,12721.64705882353,7307.263157894737,0.0,87699.4375,102698.35,11755.815384615385,52309.77777777778,34758.5,36718.0,46985.73529411765,11895.118012422361,7528.0,8332.0,5696.68,7021.955555555555,21119.834951456312,13085.150537634408,4999.754716981132,5614.6859504132235,11634.184615384615,63180.53333333333,26769.76,4192.64705882353,14082.47619047619,10239.602272727272,7648.6551724137935,86.0,6243.78313253012,3182.2982456140353,13819.39603960396,3569.240740740741,3946.31914893617,10862.90909090909,58687.59090909091,9813.117647058823,29610.333333333332,47281.09375,19094.47191011236,9307.038461538461,7327.4324324324325,23286.264705882353,2619.0759493670885,34331.333333333336,17212.425531914894,3176.1194029850744,14271.4375,17241.482352941177,21991.133333333335,6859.761194029851,1152.5,1410.1333333333334,14860.925,15772.27397260274,4022.035714285714,4202.0
2021-01-22,3992.3076923076924,12826.088235294117,7362.855263157895,0.0,88644.625,103468.66666666667,11817.861538461539,52760.333333333336,34991.0,37064.5,47384.60294117647,12017.627329192546,7547.0,8386.833333333334,5718.83,7048.888888888889,21255.26213592233,13151.41935483871,5059.094339622641,5664.0,11693.815384615385,63857.4,26961.76,4266.411764705882,14142.714285714286,10273.852272727272,7683.775862068966,86.0,6293.180722891566,3196.3859649122805,13984.980198019803,3576.5185185185187,3966.404255319149,10986.818181818182,59070.86363636364,9866.529411764706,29808.666666666668,47803.078125,19190.606741573032,9382.564102564103,7373.2972972972975,23442.941176470587,2633.012658227848,34489.5,17412.255319148935,3185.5522388059703,14351.354166666666,17401.929411764704,22161.0,6921.6567164179105,1160.5,1434.0,14965.825,15835.369863013699,4057.6785714285716,4215.25
2021-01-23,4008.1153846153848,12924.764705882353,7408.460526315789,0.0,89559.375,104273.26666666666,11867.661538461538,52760.333333333336,35189.0,37402.75,47743.617647058825,12148.857142857143,7547.0,8430.166666666666,5737.63,7071.2,21354.990291262136,13200.677419354839,5059.094339622641,5724.033057851239,11693.815384615385,64457.13333333333,27151.56,4305.588235294118,14183.47619047619,10308.761363636364,7710.922413793103,86.0,6337.903614457831,3208.035087719298,14118.970297029702,3582.222222222222,3981.159574468085,11099.90909090909,59718.454545454544,9916.29411764706,29980.055555555555,48250.484375,19322.26966292135,9489.423076923076,7417.27027027027,23606.308823529413,2652.493670886076,34652.166666666664,17608.042553191488,3192.9253731343283,14421.520833333334,17525.870588235295,22282.633333333335,6994.850746268657,1169.0,1453.8666666666666,15058.9,15890.493150684932,4098.285714285715,4215.25
2021-01-24,4017.4615384615386,12975.588235294117,7437.039473684211,0.0,90321.75,105171.26666666666,11911.461538461539,52760.333333333336,35403.0,37722.75,48020.85294117647,12219.267080745341,7547.0,8479.166666666666,5749.84,7086.8,21417.718446601943,13240.279569892473,5059.094339622641,5750.247933884298,11804.738461538462,64967.53333333333,27324.72,4305.588235294118,14183.880952380952,10335.28409090909,7741.0948275862065,86.0,6366.722891566265,3216.035087719298,14235.316831683169,3585.814814814815,3990.372340425532,11239.363636363636,60197.13636363636,9953.235294117647,30107.555555555555,48649.546875,19422.96629213483,9565.26923076923,7453.189189189189,23718.882352941175,2676.5569620253164,34775.833333333336,17801.063829787236,3198.4477611940297,14479.572916666666,17601.470588235294,22377.4,7051.44776119403,1170.5,1470.5333333333333,15118.025,15928.13698630137,4118.107142857143,4241.5
2021-01-25,4023.6923076923076,13029.676470588236,7453.921052631579,0.0,91007.875,105749.1,11949.061538461538,54041.333333333336,35602.5,37953.0,48274.60294117647,12279.819875776397,7554.0,8518.666666666666,5761.47,7104.177777777778,21477.194174757282,13300.193548387097,5108.254716981132,5779.322314049587,11868.661538461538,65443.86666666667,27459.64,4358.235294117647,14260.404761904761,10353.71590909091,7767.258620689655,87.0,6389.060240963855,3223.1754385964914,14332.663366336634,3587.925925925926,3999.968085106383,11315.90909090909,60573.13636363636,9982.117647058823,30216.833333333332,49117.375,19520.3595505618,9610.461538461539,7479.864864864865,23846.058823529413,2690.8227848101264,34826.0,17932.63829787234,3199.402985074627,14526.979166666666,17706.29411764706,22444.533333333333,7143.567164179104,1172.75,1488.1333333333334,15167.175,15958.27397260274,4137.107142857143,4255.166666666667
2021-01-26,4033.269230769231,13114.970588235294,7519.973684210527,0.0,91703.5,106311.51666666666,11988.953846153847,54331.444444444445,35782.5,38116.75,48554.955882352944,12401.987577639751,7566.0,8539.833333333334,5778.25,7128.0,21548.135922330097,13345.591397849463,5109.037735849057,5824.123966942148,11949.415384615384,65757.26666666666,27578.36,4436.235294117647,14313.607142857143,10369.829545454546,7790.146551724138,87.66666666666667,6424.048192771084,3235.245614035088,14416.514851485148,3592.814814814815,4010.0425531914893,11386.363636363636,61008.22727272727,10017.411764705883,30321.944444444445,49535.765625,19616.134831460673,9650.74358974359,7511.945945945946,23982.720588235294,2702.5443037974683,34933.0,18028.382978723403,3205.373134328358,14566.625,17890.090196078432,22539.733333333334,7213.820895522388,1180.75,1503.9333333333334,15250.525,16001.123287671233,4177.785714285715,4262.666666666667
2021-01-27,4046.769230769231,13208.411764705883,7567.171052631579,0.0,92447.5,106870.35,12041.63076923077,54873.0,35998.5,38368.0,48799.25,12492.391304347826,7568.0,8572.666666666666,5796.55,7154.688888888889,21621.155339805824,13393.89247311828,5169.669811320755,5865.9504132231405,12067.984615384616,66180.6,27731.72,4490.058823529412,14362.380952380952,10388.613636363636,7817.879310344828,87.66666666666667,6474.024096385542,3248.245614035088,14520.326732673268,3598.5185185185187,4020.946808510638,11462.09090909091,61448.40909090909,10061.588235294117,30439.555555555555,49959.46875,19736.719101123595,9719.564102564103,7551.8378378378375,24155.66176470588,2706.9620253164558,35842.5,18180.042553191488,3212.179104477612,14625.291666666666,18044.439215686274,22672.633333333335,7291.835820895522,1186.5,1516.6666666666667,15327.15,16043.835616438357,4206.25,4280.666666666667
2021-01-28,4061.5384615384614,13315.70588235294,7616.644736842105,0.0,93075.5,107515.21666666666,12097.953846153847,55188.88888888889,36273.0,38644.75,49131.705882352944,12596.639751552795,7572.0,8604.833333333334,5816.11,7179.444444444444,21702.679611650485,13447.956989247312,5170.773584905661,5916.157024793389,12144.676923076922,66770.2,27906.92,4523.941176470588,14416.02380952381,10418.306818181818,7849.982758620689,87.66666666666667,6517.493975903614,3262.315789473684,14651.514851485148,3603.8703703703704,4035.840425531915,11588.727272727272,61881.545454545456,10101.117647058823,30559.777777777777,50432.5625,19858.786516853932,9779.115384615385,7590.4324324324325,24333.823529411766,2714.4303797468356,35966.666666666664,18347.617021276597,3217.7611940298507,14673.208333333334,18192.3568627451,22786.9,7368.268656716418,1192.0,1535.8666666666666,15433.275,16098.082191780823,4234.357142857143,4285.833333333333
